MAE,RMSE,MMRE
143.49772453308105,143.49772453308105,82.94666157981564
196.4428253173828,196.4428253173828,88.48775915197425
13.556435585021973,13.556435585021973,88.36038450538503
32.187541007995605,32.187541007995605,203.65596894681022
10.59646224975586,10.59646224975586,39.45391994109606
104.32666969299316,104.32666969299316,77.27901458740234
84.6059341430664,84.6059341430664,62.67106232819734
