MAE,RMSE,MMRE
16.236074447631836,16.236074447631836,123.14516869862098
12.224714279174805,12.224714279174805,62.96052240583704
11.703216552734375,11.703216552734375,31.557551915859918
2.7623367309570312,2.7623367309570312,4.528420870421362
191.21990966796875,191.21990966796875,85.74883841612947
144.03710174560547,144.03710174560547,84.23222324304413
