MAE,RMSE,MMRE
104.68585205078125,104.68585205078125,59.48059775612571
258.34256744384766,258.34256744384766,89.08364394615437
248.7201385498047,248.7201385498047,83.74415439387364
66.92667388916016,66.92667388916016,47.131460485324055
29.460834503173828,29.460834503173828,79.32604027734908
21.20237922668457,21.20237922668457,237.0488675186746
