MAE,RMSE,MMRE
59.31462860107422,59.31462860107422,64.47242239247197
89.16784858703613,89.16784858703613,74.30654048919678
51.71199417114258,51.71199417114258,66.29742842454178
44.690673828125,44.690673828125,45.14209477588384
2.8428211212158203,2.8428211212158203,10.770241538576823
57.837425231933594,57.837425231933594,64.26380581325955
109.98114395141602,109.98114395141602,65.07759997125207
40.79594802856445,40.79594802856445,52.302497472518525
