MAE,RMSE,MMRE,PRED
4.653546728570136,7.080227810514573,4.47945693269933,97.95918367346938
2.599324533321895,4.103859143504967,2.317122243177704,98.70967741935485
3.982374460535126,5.944305008099497,2.372718338217061,99.04306220095694
8.347012416335286,16.06577847220722,5.405667717541465,97.35449735449735
5.254503126178048,8.27405295160567,3.0681147558803192,97.74590163934424
24.898439909065843,54.45253112813712,17.961445975915154,95.7983193277311
8.235662282349557,14.90459977720364,4.619204263196425,96.24352331606218
7.886902790155454,16.98781772660956,4.65917641375312,96.3594994311718
5.941204355601628,16.04300069064548,5.220128867394576,96.2607861936721
4.957134965368767,8.325838417477232,4.117023637299537,96.3302752293578
8.51386066610898,13.86990419308257,8.297468122592047,95.97902097902096
4.228601809109615,7.477823142861037,2.271741585759888,96.3258785942492
7.851293661740414,15.01289053458019,3.383631246328213,96.48466716529543
2.8994521238084032,6.662681074937652,2.440754682007517,96.68079096045196
2.956732711901097,5.047324712113238,2.8495313330763645,96.7983651226158
25.65330693758713,42.64708161126588,12.802418308547896,96.5154503616042
5.236167443313344,9.158191602083011,4.826666760559421,96.68100799016597
11.792442773183028,21.57883953045817,8.319215579971356,96.4367816091954
6.204175934754993,10.780449141697936,3.752447173523879,96.61108122646584
4.910077165033605,8.85780760882675,3.7509391699341017,96.78853754940712
3.8020817756010414,7.680036875272512,3.4839763865189286,96.79245283018868
14.324419571361735,30.922519256979577,5.804903853066838,96.77716390423574
6.039681320650871,13.762446433225234,3.856084086140836,96.77835051546391
5.456790045016635,10.717671449133318,2.4909689671296005,96.90849134377576
6.365889756637097,9.792181555654498,3.4869506316435914,96.9758064516129
9.35152241610924,18.822619723945927,5.450534632272491,96.92064745361232
5.684770348733941,9.081155886331963,5.040522111555673,96.9391708640062
6.16084215897691,11.928655209783177,4.763507491930049,96.97422487859544
5.302696751298672,9.489168800012886,3.747855320203136,96.97301239970824
6.241640126095532,11.331219033437518,4.94061000270844,96.99570815450645
6.235831248849373,10.281390564544676,5.059401791661004,97.06997587038953
3.642725661680774,6.285872692466271,3.834119874715993,97.08967851099833
11.639784222141442,19.69766595422397,10.459805372124784,96.94250581588568
1.632671561213167,2.645163772780894,2.016567790984242,96.99248120300751
4.960656529476424,9.704365435890036,4.005806798355851,97.06717123935668
5.089282267128054,10.573707693734198,4.752890986619042,97.05334987593052
5.632548420946557,9.326715996031044,3.518496674451041,97.07049130302106
9.914941248832733,19.088249696352555,5.398927539424839,97.02853780523684
9.1341330743275,16.839347077758607,5.096025387355778,97.02827466820544
4.76478739370634,8.059076015523775,2.448222814356504,100.0
3.729319826310288,7.961392559488242,3.910084963371116,99.59677419354838
5.881322605297722,8.845773132471372,5.683520698082706,99.67637540453076
5.146616761916204,9.51741141597871,3.053827066357594,99.27710843373494
6.6878583752583145,11.193293068957384,3.179354165787432,99.42084942084942
6.167859713781078,13.069069602780711,2.823045807871498,99.18433931484503
15.472001391169757,21.745203827618944,24.76848638269037,96.97428139183056
19.05791274766546,33.853352443921366,20.91954735075504,96.14285714285714
6.058652261076727,12.288424224681291,2.942762573091861,96.41434262948208
11.23559450293998,24.45088269752224,6.38266856490241,96.16336633663366
7.95416474462118,12.703345615623116,6.44713651681751,96.3594994311718
8.329647864149505,13.646493607869358,5.02435713391837,96.4929859719439
2.6477977919797504,4.533376476798684,2.8057268453551494,96.66348903717828
7.02212784100125,11.778265682272195,5.490211806042717,96.4655172413793
5.103061706964065,8.93872221339529,4.595641349518549,96.45799011532124
4.344290554426285,6.41216157228825,4.148492348245019,96.6115051221434
5.023841394660426,8.527393933721138,2.635196692413683,96.89081706435286
5.437026369036114,8.16097487551338,4.179199288388676,97.00348432055748
8.975609147880416,13.11139563789197,8.982567156746507,96.5651328580687
8.460319234873356,12.583978042301007,3.927853583363573,96.6708542713568
5.241552672237432,9.603518288884812,3.502227969086305,96.71931956257596
3.947765221862028,6.654123278379494,3.2769008498776984,96.91252144082333
6.065223977602594,9.889287746596844,3.3245323933968107,97.0873786407767
8.600210021145177,18.914819665504453,4.036762929652848,97.11437565582372
4.38429073634082,8.187404742886253,2.441374718451294,97.19530851606322
