MAE,RMSE,MMRE,PRED
4.3230135867470185,6.18509391372226,3.5161504925076947,100.0
3.25628239767892,4.706862162386227,2.6723858173620174,100.0
4.761994271908167,6.373639635399307,2.3547681892772325,100.0
9.19131542822558,12.171810508633396,5.108342295523662,99.73045822102424
6.218084731191959,7.818965084836433,3.5355212277263792,99.79035639412996
6.65108290342527,8.363459025669451,4.046875234647329,99.82876712328768
7.3001473563058035,9.974642621699672,4.106159072741009,99.7364953886693
3.3900688716343472,4.429416126477864,2.5713727361341734,99.76662777129522
4.965373722199471,7.662093136331805,4.114321861781219,99.70355731225295
4.456372200174535,5.462591912823269,3.72898250243561,99.71671388101984
6.522609785491345,12.38189777961312,4.868933884188577,99.63963963963964
5.963121838039822,7.5807264466973105,3.647052634545625,99.67159277504103
7.648425783429827,9.13942953962814,3.192616186034372,99.69278033794164
3.134639971184008,4.338256358990436,2.233497165355314,99.70760233918128
3.74506715627817,4.613259841342339,3.688970298150723,99.71830985915491
6.11217466990153,8.074719487486902,2.589102568799942,99.72752043596728
3.5997706926785984,4.8728535527522805,3.3711549806455405,99.74554707379136
11.546561519656562,14.569930630384135,6.910824473772077,99.70326409495549
7.139633643108866,10.14807297320053,4.131276343069898,99.66666666666669
6.379060394193497,8.285848980945522,4.7544207465703,99.69434538970962
5.590554760348413,7.834279870319014,3.645998149448859,99.70817120622569
6.031543638648056,7.566765837858343,2.4243329518861128,99.71387696709584
3.826945035885542,5.551853150010268,2.307173500688643,99.73368841544608
6.279937329499618,7.853813276539861,3.0500484142312656,99.74413646055436
7.741315254798303,9.774543604016747,3.916215557244192,99.7496871088861
8.724796367141435,12.508243669180825,4.862123892623671,99.75510204081633
5.332382283312209,6.7478549856069865,4.459571721837645,99.75971165398478
6.4382338126500445,8.67994014070275,3.729064400964949,99.7686077902044
8.505348082511656,15.027129282727849,4.677669969094863,99.73634651600752
3.9819985848885997,5.2666028030585945,3.0235004509382626,100.0
4.88562429868258,7.48198429092317,3.719294619628545,100.0
3.7624139052170973,4.658074529050249,3.058980024646231,100.0
4.548627641465929,5.704998188164267,4.315547851020256,100.0
2.9997893352897798,4.331562173822716,3.4688983765479744,100.0
6.008674008505685,7.956345530999796,4.328552388410944,100.0
6.529159619258,9.855500004524606,5.344313357367957,100.0
5.4997298042729215,6.877114601974227,3.822023087024762,100.0
5.965733074751056,8.033989647800986,3.4375033586385895,100.0
6.541326118238045,8.507188409320936,3.8261161647990094,100.0
6.416139882081633,8.124358642073922,3.0950952869383466,100.0
3.5734757214057735,4.639948582406705,3.107976352612265,100.0
7.421352322896322,10.182884780002125,6.618502716111215,99.80099502487563
4.264358747123492,6.460996132325317,2.3272648219016485,99.81916817359856
6.391584555308024,7.7109903269407845,3.1610441761342813,99.83361064891847
4.359189012315539,5.911047352103311,1.9480901741294843,99.84520123839009
6.149743121603261,8.969536851134581,6.8352318630530915,99.77578475336323
6.407552865835337,8.523166101960465,3.5027959639524053,99.78213507625271
8.497129079457876,10.147167486954533,5.8085517850573805,99.71711456859971
7.6833953857421875,9.453300325956983,3.430592005930063,99.72733469665985
5.8143913834183305,7.149052413179025,3.614654963820755,99.7370151216305
5.926806247595585,7.649610226919686,5.374185439483547,99.74795211090107
8.003231211605234,10.068458480526695,4.3376823371988795,99.76525821596243
2.6833129119873047,3.552637122563581,2.969756814620721,99.77194982896236
5.886676176539007,7.351928791382551,2.8915171823444448,99.78494623655914
7.117187994497794,9.315197511295494,5.270162996282914,99.79101358411702
4.497143485329368,5.824764762416849,4.602038334949801,99.79685119349924
9.187382025467722,11.655919482268361,5.082842227088567,99.8062015503876
7.480086803436279,10.786972263406689,3.6338509304911475,99.77022058823529
7.458150124063297,12.310269161902918,5.775872010557714,99.73033707865169
5.128547013408006,7.377275829009667,4.634829582014432,99.74182444061962
9.10345848239198,12.152819989607268,4.052110866313271,99.74715549936789
9.716836434823495,12.53687016784174,5.357697836687565,99.75278121137207
4.252622584706729,5.3617399420663405,3.6336685744125985,99.76228209191758
8.442663978127872,10.614701433887321,4.388664482168232,99.77151561309977
7.5113333861033125,9.482777245621628,3.5388652723729823,99.77561705310396
4.750753441635443,6.362986975602766,2.5406363372133685,99.77965479250827
5.832406487575797,7.8975341591916965,3.724462736284165,99.79274611398964
6.210373229980469,8.226292337704056,2.884084031481226,99.79626485568761
5.857936293990524,7.612315567634301,3.3789023022691267,99.80688767299645
