MAE,RMSE,MMRE,PRED
47.6765022277832,47.6765022277832,50.71968322104596,0.0
250.03396606445312,250.03396606445312,88.98005909767015,0.0
109.23871612548828,109.23871612548828,78.02765437534877,0.0
117.10116577148438,117.10116577148438,58.844806920343906,0.0
154.6619110107422,154.6619110107422,74.35668798593375,0.0
44.078346252441406,44.078346252441406,45.44159407468186,0.0
41.932472229003906,41.932472229003906,97.51737727675327,0.0
189.6922607421875,189.6922607421875,78.06265874164094,0.0
260.32613372802734,260.32613372802734,77.9419562059962,0.0
44.75776481628418,44.75776481628418,60.4834659679516,0.0
189.60060501098633,189.60060501098633,87.37355069630706,0.0
129.96440887451172,129.96440887451172,70.25103182406039,0.0
305.77114486694336,305.77114486694336,87.3631842476981,0.0
84.05255508422852,84.05255508422852,68.89553695428566,0.0
124.73525619506836,124.73525619506836,82.06266854938707,0.0
191.1744441986084,191.1744441986084,87.69469917367357,0.0
23.50867462158203,23.50867462158203,30.530746261794846,0.0
119.24759674072266,119.24759674072266,67.75431632995605,0.0
193.0140380859375,193.0140380859375,76.89802314180777,0.0
75.19125366210938,75.19125366210938,49.7955322265625,0.0
10.716964721679688,10.716964721679688,18.164346985897776,4.761904761904762
177.10087966918945,177.10087966918945,88.99541691919069,4.545454545454546
22.882232666015625,22.882232666015625,23.349217006138392,8.695652173913043
139.15453720092773,139.15453720092773,74.01837085155731,8.333333333333332
160.2180118560791,160.2180118560791,86.60433073301573,8.0
118.33606147766113,118.33606147766113,79.95679829571698,7.6923076923076925
123.53228378295898,123.53228378295898,81.80945945891324,7.4074074074074066
207.00570678710938,207.00570678710938,80.8616042137146,7.142857142857142
356.687255859375,356.687255859375,90.99164690290179,6.896551724137931
57.740169525146484,57.740169525146484,64.15574391682942,6.666666666666667
86.58761596679688,86.58761596679688,62.29324889697617,6.451612903225806
134.01190185546875,134.01190185546875,81.21933445785984,6.25
45.682594299316406,45.682594299316406,58.56742858886719,6.0606060606060606
56.14004707336426,56.14004707336426,66.83338937305268,5.88235294117647
59.8084602355957,59.8084602355957,51.559017444479046,5.714285714285714
64.55169486999512,64.55169486999512,70.16488572825557,5.555555555555555
43.23401641845703,43.23401641845703,56.886863708496094,5.405405405405405
45.772972106933594,45.772972106933594,42.77847860461084,5.263157894736842
151.75684356689453,151.75684356689453,80.29462622587012,5.128205128205128
