MAE,RMSE,MMRE,PRED
3.6164850688128904,5.217401282725296,3.041408955813593,100.0
2.5385998127963494,3.5937302546834444,2.217401512773232,100.0
4.140754412649311,5.585697519122454,2.3133709822211843,100.0
8.502885817928604,12.653674192139732,5.0037683109433395,99.73045822102425
7.137938509761701,9.826295860006178,4.159966670829701,99.79035639412997
6.664176258104322,8.801443045615885,3.990631128364422,99.82876712328768
6.305148003710236,8.278699699859382,3.183187191995049,99.86824769433466
2.7960808927362732,4.366220759347942,1.9371341258632164,99.88331388564761
4.650593383379715,7.652801322921462,3.0916173914136555,99.90118577075098
3.3422936292883008,4.1479965452800895,2.7040647635025254,99.90557129367328
4.7897386382620315,6.552425035465752,3.389322579834437,99.90990990990991
5.564435314223707,7.018476651162861,3.374676873275763,99.91789819376025
5.435642458516387,7.060001920619672,2.404707848896195,99.9231950844854
2.4369442162940738,3.3544561837142104,2.2392190717433693,99.92690058479532
3.444926189388831,4.5860760658077595,3.47488600946045,99.92957746478874
4.652770397320008,6.068405902103433,1.9292680148338806,99.93188010899182
3.621598188703919,4.850653471058007,3.075972776641041,99.93638676844783
10.9159808652706,15.13030522543049,5.646572421539169,99.82195845697329
7.301151758162333,10.140490093873648,4.035022475031789,99.77777777777777
5.059070296318145,6.881563180820945,3.9640082424903964,99.79623025980642
4.959338558545684,6.955055501399382,3.3090022789191558,99.80544747081711
4.041502549512657,5.19251669064294,1.7465852798794204,99.80925131139723
3.430821492742056,5.090970099670674,2.314135025726075,99.8224589436307
5.515055538703285,6.941373956321761,2.5322991277661817,99.82942430703625
4.59475091832552,6.50862668783673,2.4315669828447506,99.8331247392574
7.915825370917229,10.138135479496746,4.0942807202601506,99.83673469387755
4.08628626007513,6.032267578399257,3.193053447591191,99.83980776932319
6.099030591791212,7.897577266240822,3.9205715399269194,99.84573852680293
5.931442390026564,9.042479453635538,4.417808568132914,99.81167608286252
4.719648161963294,6.031825957477394,3.702135307138484,99.81543004798819
3.2492586645675376,5.090648319029107,2.8115472821673198,99.82225382154284
3.6582056243185614,5.189916800208036,3.3820761123315317,99.82547993019197
4.2842660299962,6.472037130930408,3.6024536303400225,99.82870846180198
1.5993410318723835,2.2510676275067483,1.8939621491473537,99.83153638814017
5.399029276969681,7.232414003138912,4.010326881287123,99.83766233766234
4.973896714615782,6.33936944746578,4.747316154073797,99.84035759897829
5.786266635084298,7.612931993699125,3.430521469750425,99.84301412872841
5.7308949812941,7.448791835417632,3.493682830274917,99.84880556395524
6.830511323020053,8.839852873355417,3.7036501602426704,99.85176400830122
5.365304298460577,6.861806997293138,2.5681852249017783,99.85835694050992
2.8400096817500704,3.8276661154014495,2.388578196231474,99.85998319798377
5.032133026575663,7.139725857912571,3.7787947114934357,99.86229688790966
4.222582443140819,5.7999889043472015,2.4803323541668605,99.86602357984995
6.087347193254963,8.125608167519093,3.038887055417193,99.86938349007315
3.5477081795309395,4.722033961480371,1.8311046190385403,99.87238386932108
4.084737572939007,6.408352092173173,4.17870161083278,99.82341069626641
4.674222099888354,6.641207827902721,3.4162826440611367,99.82513115163627
4.581021158979506,6.356485161007657,4.490478547667616,99.82673267326733
6.0075440666122315,7.781379062918275,2.9771316498421325,99.82897630100172
4.975401694830554,6.518082747588238,3.3349984898538216,99.83120327947914
5.883964526843084,7.655891042171269,5.020723282128561,99.83384761452646
7.572384775179441,10.147814392038628,4.2483712876089745,99.83833718244803
3.207307649611854,4.0935375288973965,3.5636347064652476,99.84018264840184
4.366443323361779,6.466892724252383,2.8423678711708624,99.84395898350424
4.817328325428566,6.7270443592910745,4.120386199971931,99.84581497797357
3.5427251569743543,4.477306718935184,3.5399831801275083,99.84766050054407
10.204070405013008,14.762218655154365,4.958214321278363,99.85074626865672
7.269992282229923,10.885407553666758,3.464487343331467,99.85422740524781
5.891539210870677,7.9504570741153495,4.319056523143463,99.85569985569985
4.5889240316232085,6.8415908576648645,3.8273075437611257,99.85858585858585
9.87952430444436,13.237788589616313,4.234818155540862,99.85997199439888
6.802475921263826,10.214282085118983,4.347932620275911,99.86146843459332
5.187349871530083,8.327420856590587,4.2395864750404355,99.84466019417476
5.980247963182567,8.297874724922009,2.9690260472651433,99.84767707539984
4.822738099921207,6.403527936850749,2.2322208157937777,99.84905660377359
4.3349805484050385,6.171076636213496,2.3635554991372407,99.85043933445505
5.4649362743665675,8.08340607526272,3.4683339102734183,99.85509871400109
4.11159839881088,5.305521544367072,1.8462611054710203,99.85639921019566
6.610787485835941,9.262976781006062,3.809818747642544,99.86045700331415
4.664206671360695,6.269662530032553,2.8482092741853586,99.86171132238549
3.5494358566699042,5.109685632559777,2.543012348136242,99.86426874787921
7.367668544212981,9.131429179904288,3.4505731526662133,99.86518368722615
6.790557872710858,9.804886320924432,4.39496527770413,99.84967429430432
4.7437173858258594,6.098847799135464,4.123676363562146,99.85096870342772
4.1433911545081195,6.239222312602056,3.005641778761188,99.85356329319883
4.865791556062864,7.70974651453802,2.4832703810875723,99.85739185549042
4.882444138167193,6.058350226664867,4.423081969030094,99.85851281245087
7.752754637232341,10.641133369890344,4.523435149487327,99.86168741355463
5.71659522391662,8.057592674605816,2.9569730344692196,99.86290936785987
5.529887841846275,7.057011123726913,2.3555939236222683,99.86447824122872
3.3563191757918474,5.091442766163891,1.9640590603673116,99.86563153180053
3.891079715104854,4.751244878808814,3.427707468496079,99.86666666666667
4.672288793047568,6.11224150163989,1.992849058240429,99.8677831643896
4.945443857699935,6.302803728553617,3.4443177905913878,99.86935694585571
6.750731616867972,9.347581931672652,4.680428195654531,99.87031700288185
4.9768142616346145,6.656512443988031,3.748781582182645,99.87188612099645
3.8704148449692104,5.673141067228883,3.2256639821702433,99.87277353689568
8.148634373622386,10.785932875743374,4.146000367779079,99.87456445993031
3.194567770546888,5.556043132317909,1.2762373889408811,99.87529444367466
7.2274772759718005,10.900950230858342,3.402762151965465,99.86355573748124
7.036144926542807,10.440381543980932,5.010415805271083,99.83978638184246
5.065994020722454,6.819179276986281,3.209540119656458,99.84091210393743
5.519908369037474,7.708768389754578,4.314222139707346,99.84280848834163
7.754267653145248,10.439253691507439,5.3696782795222715,99.83307652799178
6.05966598391828,10.280668722471207,3.2572816726071863,99.83585858585859
3.0746965049276476,4.0297610980761025,1.459849021063501,99.836867862969
4.028904866603096,5.647542951351787,4.749198076787155,99.8378850230702
4.292130783976004,5.11896363246836,2.2993016249810023,99.8388696083292
6.4967261321168985,8.870867629527414,4.448926641045791,99.82836827264926
4.020699371085285,5.4963881960410355,3.928163081000627,99.8315485501143
3.313098058864782,5.006369341871817,1.7698979578550416,99.83261597321855
4.055615527148369,5.210953167093468,3.230500865944874,99.83353151010702
